datum,vakcina,kraj_nuts_kod,kraj_nazev,vekova_skupina,prvnich_davek,druhych_davek,celkem_davek
2021-03-13,Comirnaty,CZ064,"Jihomoravský kraj",35-39,8,0,8
2021-03-13,Comirnaty,CZ064,"Jihomoravský kraj",40-44,12,0,12
2021-03-13,Comirnaty,CZ064,"Jihomoravský kraj",45-49,10,0,10
2021-03-13,Comirnaty,CZ064,"Jihomoravský kraj",50-54,16,0,16
2021-03-13,Comirnaty,CZ064,"Jihomoravský kraj",55-59,8,0,8
2021-03-13,Comirnaty,CZ064,"Jihomoravský kraj",60-64,5,0,5
2021-03-13,Comirnaty,CZ064,"Jihomoravský kraj",65-69,10,2,12
2021-03-13,Comirnaty,CZ064,"Jihomoravský kraj",70-74,1006,0,1006
2021-03-13,Comirnaty,CZ064,"Jihomoravský kraj",75-79,413,0,413
2021-03-13,Comirnaty,CZ064,"Jihomoravský kraj",80+,31,0,31
2021-03-13,Comirnaty,CZ071,"Olomoucký kraj",18-24,10,0,10
2021-03-13,Comirnaty,CZ071,"Olomoucký kraj",25-29,7,1,8
2021-03-13,Comirnaty,CZ071,"Olomoucký kraj",30-34,5,0,5
2021-03-13,Comirnaty,CZ071,"Olomoucký kraj",35-39,25,0,25
2021-03-13,Comirnaty,CZ071,"Olomoucký kraj",40-44,41,0,41
2021-03-13,Comirnaty,CZ071,"Olomoucký kraj",45-49,24,3,27
2021-03-13,Comirnaty,CZ071,"Olomoucký kraj",50-54,7,0,7
2021-03-13,Comirnaty,CZ071,"Olomoucký kraj",55-59,8,0,8
2021-03-13,Comirnaty,CZ071,"Olomoucký kraj",60-64,9,0,9
2021-03-13,Comirnaty,CZ071,"Olomoucký kraj",65-69,4,0,4
2021-03-13,Comirnaty,CZ071,"Olomoucký kraj",70-74,227,0,227
2021-03-13,Comirnaty,CZ071,"Olomoucký kraj",75-79,75,0,75
2021-03-13,Comirnaty,CZ071,"Olomoucký kraj",80+,5,0,5
2021-03-13,Comirnaty,CZ072,"Zlínský kraj",18-24,3,0,3
2021-03-13,Comirnaty,CZ072,"Zlínský kraj",25-29,4,0,4
2021-03-13,Comirnaty,CZ072,"Zlínský kraj",30-34,1,0,1
2021-03-13,Comirnaty,CZ072,"Zlínský kraj",35-39,4,2,6
2021-03-13,Comirnaty,CZ072,"Zlínský kraj",40-44,3,0,3
2021-03-13,Comirnaty,CZ072,"Zlínský kraj",45-49,2,0,2
2021-03-13,Comirnaty,CZ072,"Zlínský kraj",50-54,3,0,3
2021-03-13,Comirnaty,CZ072,"Zlínský kraj",55-59,15,0,15
2021-03-13,Comirnaty,CZ072,"Zlínský kraj",60-64,46,0,46
2021-03-13,Comirnaty,CZ072,"Zlínský kraj",65-69,5,0,5
2021-03-13,Comirnaty,CZ072,"Zlínský kraj",70-74,67,0,67
2021-03-13,Comirnaty,CZ072,"Zlínský kraj",75-79,182,0,182
2021-03-13,Comirnaty,CZ072,"Zlínský kraj",80+,30,0,30
2021-03-13,Comirnaty,CZ080,"Moravskoslezský kraj",18-24,16,0,16
2021-03-13,Comirnaty,CZ080,"Moravskoslezský kraj",25-29,24,2,26
2021-03-13,Comirnaty,CZ080,"Moravskoslezský kraj",30-34,32,0,32
2021-03-13,Comirnaty,CZ080,"Moravskoslezský kraj",35-39,52,0,52
2021-03-13,Comirnaty,CZ080,"Moravskoslezský kraj",40-44,64,0,64
2021-03-13,Comirnaty,CZ080,"Moravskoslezský kraj",45-49,167,2,169
2021-03-13,Comirnaty,CZ080,"Moravskoslezský kraj",50-54,118,1,119
2021-03-13,Comirnaty,CZ080,"Moravskoslezský kraj",55-59,101,0,101
2021-03-13,Comirnaty,CZ080,"Moravskoslezský kraj",60-64,56,0,56
2021-03-13,Comirnaty,CZ080,"Moravskoslezský kraj",65-69,24,1,25
2021-03-13,Comirnaty,CZ080,"Moravskoslezský kraj",70-74,499,0,499
2021-03-13,Comirnaty,CZ080,"Moravskoslezský kraj",75-79,447,0,447
2021-03-13,Comirnaty,CZ080,"Moravskoslezský kraj",80+,89,66,155
2021-03-13,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",18-24,3,0,3
2021-03-13,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",25-29,3,0,3
2021-03-13,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",30-34,11,0,11
2021-03-13,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",35-39,9,0,9
2021-03-13,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",40-44,17,0,17
2021-03-13,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",45-49,20,0,20
2021-03-13,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",50-54,11,0,11
2021-03-13,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",55-59,16,0,16
2021-03-13,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",60-64,5,0,5
2021-03-13,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",65-69,1,0,1
2021-03-13,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",70-74,12,0,12
2021-03-13,"COVID-19 Vaccine Moderna",CZ010,"Hlavní město Praha",80+,1,0,1
2021-03-13,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",18-24,1,2,3
2021-03-13,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",25-29,11,1,12
2021-03-13,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",30-34,7,0,7
2021-03-13,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",35-39,26,5,31
2021-03-13,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",40-44,27,6,33
2021-03-13,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",45-49,27,2,29
2021-03-13,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",50-54,17,4,21
2021-03-13,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",55-59,22,8,30
2021-03-13,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",60-64,11,5,16
2021-03-13,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",65-69,4,1,5
2021-03-13,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",70-74,50,1,51
2021-03-13,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",75-79,80,8,88
2021-03-13,"COVID-19 Vaccine Moderna",CZ020,"Středočeský kraj",80+,27,183,210
2021-03-13,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",18-24,2,0,2
2021-03-13,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",25-29,4,0,4
2021-03-13,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",30-34,1,0,1
2021-03-13,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",35-39,1,0,1
2021-03-13,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",40-44,5,0,5
2021-03-13,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",45-49,4,0,4
2021-03-13,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",55-59,19,0,19
2021-03-13,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",60-64,8,0,8
2021-03-13,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",65-69,8,0,8
2021-03-13,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",70-74,10,0,10
2021-03-13,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",75-79,191,0,191
2021-03-13,"COVID-19 Vaccine Moderna",CZ032,"Plzeňský kraj",80+,57,0,57
2021-03-13,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",35-39,3,0,3
2021-03-13,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",45-49,1,0,1
2021-03-13,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",55-59,4,0,4
2021-03-13,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",65-69,2,0,2
2021-03-13,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",70-74,1,1,2
2021-03-13,"COVID-19 Vaccine Moderna",CZ051,"Liberecký kraj",80+,1,0,1
2021-03-13,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",18-24,1,0,1
2021-03-13,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",30-34,2,0,2
2021-03-13,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",35-39,2,0,2
2021-03-13,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",45-49,1,0,1
2021-03-13,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",60-64,1,0,1
2021-03-13,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",65-69,2,0,2
2021-03-13,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",70-74,76,0,76
2021-03-13,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",75-79,14,0,14
2021-03-13,"COVID-19 Vaccine Moderna",CZ052,"Královéhradecký kraj",80+,1,0,1
2021-03-13,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",65-69,1,0,1
2021-03-13,"COVID-19 Vaccine Moderna",CZ063,"Kraj Vysočina",70-74,1,0,1
2021-03-13,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",18-24,3,0,3
2021-03-13,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",25-29,4,0,4
2021-03-13,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",30-34,3,0,3
2021-03-13,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",35-39,6,0,6
2021-03-13,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",40-44,13,0,13
2021-03-13,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",45-49,14,0,14
2021-03-13,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",50-54,7,0,7
2021-03-13,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",55-59,13,0,13
2021-03-13,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",60-64,8,0,8
2021-03-13,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",65-69,2,0,2
2021-03-13,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",70-74,114,0,114
2021-03-13,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",75-79,18,0,18
2021-03-13,"COVID-19 Vaccine Moderna",CZ080,"Moravskoslezský kraj",80+,10,1,11
2021-03-13,VAXZEVRIA,CZ010,"Hlavní město Praha",18-24,2,0,2
2021-03-13,VAXZEVRIA,CZ010,"Hlavní město Praha",25-29,1,0,1
2021-03-13,VAXZEVRIA,CZ010,"Hlavní město Praha",30-34,3,0,3
2021-03-13,VAXZEVRIA,CZ010,"Hlavní město Praha",35-39,3,0,3
2021-03-13,VAXZEVRIA,CZ010,"Hlavní město Praha",40-44,7,0,7
2021-03-13,VAXZEVRIA,CZ010,"Hlavní město Praha",45-49,12,0,12
2021-03-13,VAXZEVRIA,CZ010,"Hlavní město Praha",50-54,12,0,12
2021-03-13,VAXZEVRIA,CZ010,"Hlavní město Praha",55-59,17,0,17
2021-03-13,VAXZEVRIA,CZ010,"Hlavní město Praha",60-64,32,0,32
2021-03-13,VAXZEVRIA,CZ010,"Hlavní město Praha",65-69,59,0,59
2021-03-13,VAXZEVRIA,CZ010,"Hlavní město Praha",70-74,177,0,177
2021-03-13,VAXZEVRIA,CZ010,"Hlavní město Praha",75-79,129,0,129
2021-03-13,VAXZEVRIA,CZ010,"Hlavní město Praha",80+,30,0,30
2021-03-13,VAXZEVRIA,CZ020,"Středočeský kraj",35-39,1,0,1
2021-03-13,VAXZEVRIA,CZ020,"Středočeský kraj",40-44,1,0,1
2021-03-13,VAXZEVRIA,CZ020,"Středočeský kraj",45-49,4,0,4
2021-03-13,VAXZEVRIA,CZ020,"Středočeský kraj",50-54,5,0,5
2021-03-13,VAXZEVRIA,CZ020,"Středočeský kraj",55-59,3,0,3
2021-03-13,VAXZEVRIA,CZ020,"Středočeský kraj",60-64,9,0,9
2021-03-13,VAXZEVRIA,CZ020,"Středočeský kraj",65-69,22,0,22
2021-03-13,VAXZEVRIA,CZ020,"Středočeský kraj",70-74,116,0,116
2021-03-13,VAXZEVRIA,CZ020,"Středočeský kraj",75-79,166,0,166
2021-03-13,VAXZEVRIA,CZ020,"Středočeský kraj",80+,65,0,65
2021-03-13,VAXZEVRIA,CZ031,"Jihočeský kraj",18-24,15,0,15
2021-03-13,VAXZEVRIA,CZ031,"Jihočeský kraj",25-29,5,0,5
2021-03-13,VAXZEVRIA,CZ031,"Jihočeský kraj",30-34,3,0,3
2021-03-13,VAXZEVRIA,CZ031,"Jihočeský kraj",35-39,9,0,9
2021-03-13,VAXZEVRIA,CZ031,"Jihočeský kraj",40-44,18,0,18
2021-03-13,VAXZEVRIA,CZ031,"Jihočeský kraj",45-49,16,0,16
2021-03-13,VAXZEVRIA,CZ031,"Jihočeský kraj",50-54,10,0,10
2021-03-13,VAXZEVRIA,CZ031,"Jihočeský kraj",55-59,10,0,10
2021-03-13,VAXZEVRIA,CZ031,"Jihočeský kraj",60-64,7,0,7
2021-03-13,VAXZEVRIA,CZ031,"Jihočeský kraj",65-69,2,0,2
2021-03-13,VAXZEVRIA,CZ032,"Plzeňský kraj",25-29,1,0,1
2021-03-13,VAXZEVRIA,CZ032,"Plzeňský kraj",30-34,1,0,1
2021-03-13,VAXZEVRIA,CZ032,"Plzeňský kraj",35-39,5,0,5
2021-03-13,VAXZEVRIA,CZ032,"Plzeňský kraj",40-44,7,0,7
2021-03-13,VAXZEVRIA,CZ032,"Plzeňský kraj",45-49,7,0,7
2021-03-13,VAXZEVRIA,CZ032,"Plzeňský kraj",50-54,4,0,4
2021-03-13,VAXZEVRIA,CZ032,"Plzeňský kraj",60-64,1,0,1
2021-03-13,VAXZEVRIA,CZ032,"Plzeňský kraj",70-74,5,0,5
2021-03-13,VAXZEVRIA,CZ032,"Plzeňský kraj",75-79,2,0,2
2021-03-13,VAXZEVRIA,CZ041,"Karlovarský kraj",50-54,1,0,1
2021-03-13,VAXZEVRIA,CZ041,"Karlovarský kraj",55-59,5,0,5
2021-03-13,VAXZEVRIA,CZ041,"Karlovarský kraj",65-69,7,0,7
2021-03-13,VAXZEVRIA,CZ041,"Karlovarský kraj",70-74,14,0,14
2021-03-13,VAXZEVRIA,CZ041,"Karlovarský kraj",75-79,10,0,10
2021-03-13,VAXZEVRIA,CZ041,"Karlovarský kraj",80+,3,0,3
2021-03-13,VAXZEVRIA,CZ052,"Královéhradecký kraj",30-34,1,0,1
2021-03-13,VAXZEVRIA,CZ052,"Královéhradecký kraj",35-39,3,0,3
2021-03-13,VAXZEVRIA,CZ052,"Královéhradecký kraj",40-44,17,0,17
2021-03-13,VAXZEVRIA,CZ052,"Královéhradecký kraj",45-49,25,0,25
2021-03-13,VAXZEVRIA,CZ052,"Královéhradecký kraj",50-54,35,0,35
2021-03-13,VAXZEVRIA,CZ052,"Královéhradecký kraj",55-59,40,0,40
2021-03-13,VAXZEVRIA,CZ052,"Královéhradecký kraj",60-64,28,0,28
2021-03-13,VAXZEVRIA,CZ052,"Královéhradecký kraj",65-69,18,0,18
2021-03-13,VAXZEVRIA,CZ052,"Královéhradecký kraj",70-74,47,0,47
2021-03-13,VAXZEVRIA,CZ052,"Královéhradecký kraj",75-79,28,0,28
2021-03-13,VAXZEVRIA,CZ052,"Královéhradecký kraj",80+,9,0,9
2021-03-13,VAXZEVRIA,CZ053,"Pardubický kraj",18-24,2,0,2
2021-03-13,VAXZEVRIA,CZ053,"Pardubický kraj",25-29,3,0,3
2021-03-13,VAXZEVRIA,CZ053,"Pardubický kraj",30-34,1,0,1
2021-03-13,VAXZEVRIA,CZ053,"Pardubický kraj",35-39,4,0,4
2021-03-13,VAXZEVRIA,CZ053,"Pardubický kraj",40-44,5,0,5
2021-03-13,VAXZEVRIA,CZ053,"Pardubický kraj",45-49,9,0,9
2021-03-13,VAXZEVRIA,CZ053,"Pardubický kraj",50-54,10,0,10
2021-03-13,VAXZEVRIA,CZ053,"Pardubický kraj",55-59,17,0,17
2021-03-13,VAXZEVRIA,CZ053,"Pardubický kraj",60-64,14,0,14
2021-03-13,VAXZEVRIA,CZ053,"Pardubický kraj",65-69,13,0,13
2021-03-13,VAXZEVRIA,CZ053,"Pardubický kraj",70-74,55,0,55
2021-03-13,VAXZEVRIA,CZ053,"Pardubický kraj",75-79,49,0,49
2021-03-13,VAXZEVRIA,CZ053,"Pardubický kraj",80+,15,0,15
2021-03-13,VAXZEVRIA,CZ063,"Kraj Vysočina",18-24,7,0,7
2021-03-13,VAXZEVRIA,CZ063,"Kraj Vysočina",25-29,13,0,13
2021-03-13,VAXZEVRIA,CZ063,"Kraj Vysočina",30-34,18,0,18
2021-03-13,VAXZEVRIA,CZ063,"Kraj Vysočina",35-39,27,0,27
2021-03-13,VAXZEVRIA,CZ063,"Kraj Vysočina",40-44,59,0,59
2021-03-13,VAXZEVRIA,CZ063,"Kraj Vysočina",45-49,136,0,136
2021-03-13,VAXZEVRIA,CZ063,"Kraj Vysočina",50-54,58,0,58
2021-03-13,VAXZEVRIA,CZ063,"Kraj Vysočina",55-59,51,0,51
2021-03-13,VAXZEVRIA,CZ063,"Kraj Vysočina",60-64,42,0,42
2021-03-13,VAXZEVRIA,CZ063,"Kraj Vysočina",65-69,22,0,22
2021-03-13,VAXZEVRIA,CZ063,"Kraj Vysočina",70-74,142,0,142
2021-03-13,VAXZEVRIA,CZ063,"Kraj Vysočina",75-79,268,0,268
2021-03-13,VAXZEVRIA,CZ063,"Kraj Vysočina",80+,89,0,89
2021-03-13,VAXZEVRIA,CZ064,"Jihomoravský kraj",18-24,1,0,1
2021-03-13,VAXZEVRIA,CZ064,"Jihomoravský kraj",50-54,1,0,1
2021-03-13,VAXZEVRIA,CZ064,"Jihomoravský kraj",55-59,1,0,1
2021-03-13,VAXZEVRIA,CZ064,"Jihomoravský kraj",60-64,1,0,1
2021-03-13,VAXZEVRIA,CZ064,"Jihomoravský kraj",65-69,3,0,3
2021-03-13,VAXZEVRIA,CZ064,"Jihomoravský kraj",70-74,27,0,27
2021-03-13,VAXZEVRIA,CZ064,"Jihomoravský kraj",75-79,58,0,58
2021-03-13,VAXZEVRIA,CZ064,"Jihomoravský kraj",80+,26,0,26
2021-03-13,VAXZEVRIA,CZ071,"Olomoucký kraj",40-44,2,0,2
2021-03-13,VAXZEVRIA,CZ071,"Olomoucký kraj",45-49,1,0,1
2021-03-13,VAXZEVRIA,CZ071,"Olomoucký kraj",50-54,1,0,1
2021-03-13,VAXZEVRIA,CZ071,"Olomoucký kraj",55-59,5,0,5
2021-03-13,VAXZEVRIA,CZ071,"Olomoucký kraj",60-64,5,0,5
2021-03-13,VAXZEVRIA,CZ071,"Olomoucký kraj",65-69,23,0,23
2021-03-13,VAXZEVRIA,CZ071,"Olomoucký kraj",70-74,156,0,156
2021-03-13,VAXZEVRIA,CZ071,"Olomoucký kraj",75-79,81,0,81
2021-03-13,VAXZEVRIA,CZ071,"Olomoucký kraj",80+,33,0,33
2021-03-13,VAXZEVRIA,CZ072,"Zlínský kraj",35-39,1,0,1
2021-03-13,VAXZEVRIA,CZ072,"Zlínský kraj",65-69,1,0,1
2021-03-13,VAXZEVRIA,CZ072,"Zlínský kraj",70-74,4,0,4
2021-03-13,VAXZEVRIA,CZ072,"Zlínský kraj",75-79,16,0,16
2021-03-13,VAXZEVRIA,CZ072,"Zlínský kraj",80+,22,0,22
2021-03-13,VAXZEVRIA,CZ080,"Moravskoslezský kraj",60-64,1,0,1
2021-03-13,VAXZEVRIA,CZ080,"Moravskoslezský kraj",65-69,6,0,6
2021-03-13,VAXZEVRIA,CZ080,"Moravskoslezský kraj",70-74,22,0,22
2021-03-13,VAXZEVRIA,CZ080,"Moravskoslezský kraj",75-79,24,0,24
2021-03-13,VAXZEVRIA,CZ080,"Moravskoslezský kraj",80+,8,0,8
2021-03-14,Comirnaty,CZ010,"Hlavní město Praha",0-17,1,0,1
2021-03-14,Comirnaty,CZ010,"Hlavní město Praha",18-24,21,8,29
2021-03-14,Comirnaty,CZ010,"Hlavní město Praha",25-29,41,14,55
2021-03-14,Comirnaty,CZ010,"Hlavní město Praha",30-34,18,24,42
2021-03-14,Comirnaty,CZ010,"Hlavní město Praha",35-39,37,24,61
2021-03-14,Comirnaty,CZ010,"Hlavní město Praha",40-44,70,24,94
2021-03-14,Comirnaty,CZ010,"Hlavní město Praha",45-49,93,33,126
2021-03-14,Comirnaty,CZ010,"Hlavní město Praha",50-54,53,74,127
2021-03-14,Comirnaty,CZ010,"Hlavní město Praha",55-59,132,60,192
2021-03-14,Comirnaty,CZ010,"Hlavní město Praha",60-64,71,61,132
2021-03-14,Comirnaty,CZ010,"Hlavní město Praha",65-69,48,45,93
2021-03-14,Comirnaty,CZ010,"Hlavní město Praha",70-74,409,31,440
2021-03-14,Comirnaty,CZ010,"Hlavní město Praha",75-79,640,19,659
2021-03-14,Comirnaty,CZ010,"Hlavní město Praha",80+,102,178,280
2021-03-14,Comirnaty,CZ020,"Středočeský kraj",18-24,13,1,14
2021-03-14,Comirnaty,CZ020,"Středočeský kraj",25-29,15,3,18
2021-03-14,Comirnaty,CZ020,"Středočeský kraj",30-34,25,0,25
2021-03-14,Comirnaty,CZ020,"Středočeský kraj",35-39,42,6,48
2021-03-14,Comirnaty,CZ020,"Středočeský kraj",40-44,35,4,39
2021-03-14,Comirnaty,CZ020,"Středočeský kraj",45-49,29,2,31
2021-03-14,Comirnaty,CZ020,"Středočeský kraj",50-54,21,3,24
2021-03-14,Comirnaty,CZ020,"Středočeský kraj",55-59,23,13,36
2021-03-14,Comirnaty,CZ020,"Středočeský kraj",60-64,16,7,23
2021-03-14,Comirnaty,CZ020,"Středočeský kraj",65-69,8,2,10
2021-03-14,Comirnaty,CZ020,"Středočeský kraj",70-74,43,1,44
2021-03-14,Comirnaty,CZ020,"Středočeský kraj",75-79,284,0,284
2021-03-14,Comirnaty,CZ020,"Středočeský kraj",80+,56,0,56
2021-03-14,Comirnaty,CZ032,"Plzeňský kraj",18-24,0,2,2
2021-03-14,Comirnaty,CZ032,"Plzeňský kraj",40-44,1,0,1
2021-03-14,Comirnaty,CZ032,"Plzeňský kraj",50-54,46,2,48
2021-03-14,Comirnaty,CZ032,"Plzeňský kraj",55-59,66,0,66
2021-03-14,Comirnaty,CZ032,"Plzeňský kraj",60-64,8,1,9
2021-03-14,Comirnaty,CZ032,"Plzeňský kraj",65-69,9,1,10
2021-03-14,Comirnaty,CZ032,"Plzeňský kraj",70-74,9,1,10
2021-03-14,Comirnaty,CZ032,"Plzeňský kraj",75-79,16,0,16
2021-03-14,Comirnaty,CZ032,"Plzeňský kraj",80+,24,54,78
2021-03-14,Comirnaty,CZ041,"Karlovarský kraj",18-24,1,0,1
2021-03-14,Comirnaty,CZ041,"Karlovarský kraj",30-34,1,0,1
2021-03-14,Comirnaty,CZ041,"Karlovarský kraj",45-49,6,0,6
2021-03-14,Comirnaty,CZ041,"Karlovarský kraj",50-54,3,0,3
2021-03-14,Comirnaty,CZ041,"Karlovarský kraj",55-59,7,0,7
2021-03-14,Comirnaty,CZ041,"Karlovarský kraj",60-64,3,0,3
2021-03-14,Comirnaty,CZ041,"Karlovarský kraj",65-69,2,0,2
2021-03-14,Comirnaty,CZ041,"Karlovarský kraj",70-74,131,0,131
2021-03-14,Comirnaty,CZ041,"Karlovarský kraj",75-79,81,0,81
2021-03-14,Comirnaty,CZ041,"Karlovarský kraj",80+,27,1,28
2021-03-14,Comirnaty,CZ042,"Ústecký kraj",18-24,33,0,33
2021-03-14,Comirnaty,CZ042,"Ústecký kraj",25-29,37,0,37
2021-03-14,Comirnaty,CZ042,"Ústecký kraj",30-34,54,3,57
2021-03-14,Comirnaty,CZ042,"Ústecký kraj",35-39,73,0,73
2021-03-14,Comirnaty,CZ042,"Ústecký kraj",40-44,114,1,115
2021-03-14,Comirnaty,CZ042,"Ústecký kraj",45-49,139,3,142
2021-03-14,Comirnaty,CZ042,"Ústecký kraj",50-54,102,1,103
2021-03-14,Comirnaty,CZ042,"Ústecký kraj",55-59,115,3,118
2021-03-14,Comirnaty,CZ042,"Ústecký kraj",60-64,76,0,76
2021-03-14,Comirnaty,CZ042,"Ústecký kraj",65-69,99,1,100
2021-03-14,Comirnaty,CZ042,"Ústecký kraj",70-74,373,3,376
2021-03-14,Comirnaty,CZ042,"Ústecký kraj",75-79,636,2,638
2021-03-14,Comirnaty,CZ042,"Ústecký kraj",80+,229,43,272
2021-03-14,Comirnaty,CZ051,"Liberecký kraj",18-24,3,0,3
2021-03-14,Comirnaty,CZ051,"Liberecký kraj",25-29,2,1,3
2021-03-14,Comirnaty,CZ051,"Liberecký kraj",30-34,3,0,3
2021-03-14,Comirnaty,CZ051,"Liberecký kraj",35-39,5,0,5
2021-03-14,Comirnaty,CZ051,"Liberecký kraj",40-44,5,0,5
2021-03-14,Comirnaty,CZ051,"Liberecký kraj",45-49,3,0,3
2021-03-14,Comirnaty,CZ051,"Liberecký kraj",50-54,6,0,6
2021-03-14,Comirnaty,CZ051,"Liberecký kraj",55-59,1,0,1
2021-03-14,Comirnaty,CZ051,"Liberecký kraj",60-64,5,0,5
2021-03-14,Comirnaty,CZ051,"Liberecký kraj",65-69,2,0,2
2021-03-14,Comirnaty,CZ051,"Liberecký kraj",70-74,46,0,46
2021-03-14,Comirnaty,CZ051,"Liberecký kraj",75-79,13,0,13
2021-03-14,Comirnaty,CZ051,"Liberecký kraj",80+,55,0,55
2021-03-14,Comirnaty,CZ052,"Královéhradecký kraj",18-24,16,1,17
2021-03-14,Comirnaty,CZ052,"Královéhradecký kraj",25-29,18,0,18
2021-03-14,Comirnaty,CZ052,"Královéhradecký kraj",30-34,8,0,8
2021-03-14,Comirnaty,CZ052,"Královéhradecký kraj",35-39,20,0,20
2021-03-14,Comirnaty,CZ052,"Královéhradecký kraj",40-44,16,0,16
2021-03-14,Comirnaty,CZ052,"Královéhradecký kraj",45-49,32,0,32
2021-03-14,Comirnaty,CZ052,"Královéhradecký kraj",50-54,142,0,142
2021-03-14,Comirnaty,CZ052,"Královéhradecký kraj",55-59,52,1,53
2021-03-14,Comirnaty,CZ052,"Královéhradecký kraj",60-64,9,0,9
2021-03-14,Comirnaty,CZ052,"Královéhradecký kraj",65-69,19,4,23
2021-03-14,Comirnaty,CZ052,"Královéhradecký kraj",70-74,214,2,216
2021-03-14,Comirnaty,CZ052,"Královéhradecký kraj",75-79,536,6,542
2021-03-14,Comirnaty,CZ052,"Královéhradecký kraj",80+,130,109,239
2021-03-14,Comirnaty,CZ063,"Kraj Vysočina",18-24,4,0,4
2021-03-14,Comirnaty,CZ063,"Kraj Vysočina",25-29,7,0,7
2021-03-14,Comirnaty,CZ063,"Kraj Vysočina",30-34,13,0,13
2021-03-14,Comirnaty,CZ063,"Kraj Vysočina",35-39,12,0,12
2021-03-14,Comirnaty,CZ063,"Kraj Vysočina",40-44,27,0,27
2021-03-14,Comirnaty,CZ063,"Kraj Vysočina",45-49,69,0,69
2021-03-14,Comirnaty,CZ063,"Kraj Vysočina",50-54,39,0,39
2021-03-14,Comirnaty,CZ063,"Kraj Vysočina",55-59,30,0,30
2021-03-14,Comirnaty,CZ063,"Kraj Vysočina",60-64,20,0,20
2021-03-14,Comirnaty,CZ063,"Kraj Vysočina",65-69,16,0,16
